Headline,Date
"Stocks to watch Thursday: AT&T, Caterpillar",2012-01-25
"Netflix profit falls 13%, but beats estimates",2012-01-25
Netflix sees Q1 EPS loss 16-49 cents,2012-01-25
Netflix sees Q1 total revs $842M-$877M,2012-01-25
Netflix Q4 EPS 73 cents vs. 87 cents,2012-01-25
Netflix Q4 total rev $876M vs. $596M,2012-01-25
Netflix shares jump 13% after Q4 results,2012-01-25
"Stocks to watch Wednesday: Tempur-Pedic, Mercury",2012-01-25
"Netflix profit declines 13%, but tops views",2012-01-25
"Updates, advisories and surprises",2012-01-26
Netflix shares mount comeback on results,2012-01-26
Tech stocks slide in late trades,2012-01-26
Getting away from pay TV won’t be easy,2012-01-26
Thursday’s biggest gaining and declining stocks,2012-01-26
"Tech stocks rise with Netflix, LSI; SanDisk falls",2012-01-26
Netflix is not dead yet,2012-01-26
"Netflix shares surge 20%, best on S&P 500",2012-01-26
U.S. futures up after data; Caterpillar reports,2012-01-26
Netflix upgraded to buy at Citigroup,2012-01-26
Netflix shares jump 20% after earnings report,2012-01-26
The astonishing bull market in fertile dirt,2012-01-26
Netflix shares soar 21% in preopen trade,2012-01-26
"Stocks to watch Thursday: Teradyne, Covance",2012-01-26
Netflix shares surge 20% in early trading,2012-01-26
Fantasy Earnings leader wins week with Netflix,2012-01-27
MarketWatch top 10 stories Jan. 23 - 27,2012-01-27
Trading Netflix's big surprise,2012-01-27
Will 2012 be the year of the contrarian?,2012-01-27
Netflix: We won’t get fooled again,2012-01-27
"Tech stocks end day with broad, mild gains",2012-01-27
"Netflix shares gain 1.8%, S&P 500 best",2012-01-30
Netflix gains on down day for U.S. markets,2012-01-30
Netflix down 5.3% as BSkyB plans streaming,2012-01-31
The best Super Bowl seat? In front of a new TV,2012-01-31
Apple rises as techs close January up 8%,2012-01-31
Amazon: Exactly how bad?,2012-02-01
"Verizon, Redbox give Netflix a new worry",2012-02-06
"Micron falls, Netflix edges up as techs cut losses",2012-02-06
Tuesday’s biggest gaining and declining stocks,2012-02-07
Verizon deal could cannibalize Redbox DVDs: BTIG,2012-02-07
Coinstar surges on Redbox sales and deals,2012-02-07
Groupon still spending big on marketing,2012-02-08
News COO: Netflix has 'found its footing',2012-02-08
News COO: Virtual cable 'would be complicated',2012-02-08
Credit Suisse ups Netflix target to $140 a share,2012-02-14
"Apple, Rackspace pace mild gains for tech stocks",2012-02-14
Netflix dares to go where HBO already goes,2012-02-17
Weakness drags on tech stocks at week’s end,2012-02-17
Netflix in licensing pact with Weinstein Company,2012-02-21
Hedge fund JAT Capital's top stock picks,2012-02-21
Wednesday’s biggest gaining & declining stocks,2012-02-22
"Netflix shares fall 3.3%, worst on S&P 500",2012-02-27
Netflix among decliners as tech stocks lose ground,2012-02-27
"Micron, Priceline boost techs; Nokia falls",2012-02-27
Netflix will offer more exclusive content: CEO,2012-02-28
News Corp. considering buying back more shares,2012-02-28
Coinstar valuation draws worry from brokers,2012-02-29
B. Riley reiterates neutral rating on Netflix,2012-02-29
Tech stocks start March with broad gains,2012-03-01
Roku is in a sweet spot in shifting TV land,2012-03-06
Netflix shares add 4.7% in preopen trade,2012-03-07
"Apple ekes out gain, Pandora plunges",2012-03-07
Amazon hints at original-content strategy,2012-03-09
Amazon hints at original-content strategy,2012-03-09
Wal-Mart unveils disc-to-digital service,2012-03-13
"Apple, Micron, Dell lead mixed day for tech stocks",2012-03-14
S&P Capital IQ upgrades Netflix to buy from hold,2012-03-14
How ‘material’ is Dell’s deal for SonicWall?,2012-03-15
Tech stocks close day with mixed results,2012-03-16
Buyout candidates for TV over the Internet,2012-03-16
Apple among tech decliners as new iPad is launched,2012-03-16
Miramax's Lang resigns; Schoch interim CEO,2012-03-17
Tech stocks close with small gains; H-P retreats,2012-03-21
U.S. stocks end mostly lower; Nasdaq rises,2012-03-21
Online movies to outpace DVDs this year: report,2012-03-23
"Online movies to outpace DVD, Blu-Ray in '12 :IHS",2012-03-23
Tech stocks eke out late gains,2012-03-23
My best and worst Q1 calls,2012-04-02
Important Q1 trends and Q2 predictions,2012-04-02
"Tech stocks close weakly, despite Apple’s gains",2012-04-03
"Netflix shares fall 2.7%, worst on S&P 500",2012-04-03
Netflix shares fall 2.7% in preopen trade,2012-04-03
Netflix cut to equal weight at Barclays,2012-04-03
U.S. stock futures down; Fed minutes a focus,2012-04-03
Netflix cut to equal weight at BarCap; target $115,2012-04-03
Keep your eye on copper and China,2012-04-04
Another look at top managers’ top picks,2012-04-05
Baseball’s digital revolution,2012-04-05
What are the threats to Facebook?,2012-04-06
Tuesday’s biggest gaining and declining stocks,2012-04-17
Hulu plans to boost content spending by 67%,2012-04-17
Netflix loss seen on higher expansion costs,2012-04-20
"U.S. stock gains hinge on Apple, blue-chip results",2012-04-21
"Netflix, TI among decliners as tech stocks slump",2012-04-23
Netflix posts loss; streaming forecast disappoints,2012-04-23
"Netflix CEO says ""brand recovery partway complete""",2012-04-23
Netflix believes Amazon will launch stream service,2012-04-23
"Netflix: Lilyhammer show ""quite successful""",2012-04-23
Netflix says lots of churn from on-off viewing,2012-04-23
Netflix still volatile even when on target,2012-04-23
Netflix: Will continue to grow content investment,2012-04-23
"Updates, advisories and surprises",2012-04-23
"Stocks to watch Tuesday: 3M, Hershey",2012-04-23
"Netflix, Apple highlight tech losses",2012-04-23
Netflix moves to loss on international costs,2012-04-23
Netflix Q1 revenue $870 mln vs $719 mln,2012-04-23
Netflix Q1 loss 8c vs $1.11 EPS year ago,2012-04-23
Netflix shares drop 13% after Q1 results,2012-04-23
"Netflix falls, TI gains in trading after hours",2012-04-23
"Federal laws needed to boost streaming, execs say",2012-04-24
Tuesday’s biggest gaining and declining stocks,2012-04-24
"Updates, advisories and surprises",2012-04-24
"U.S. stocks up on earnings, down on tech",2012-04-24
U.S. stocks end mostly up ahead of Apple results,2012-04-24
Netflix shares fall on cloudy outlook,2012-04-24
"Apple, Netflix lead tech-sector losses",2012-04-24
Netflix losses weigh on tech stocks early,2012-04-24
Netflix shares drop 14% in early trade,2012-04-24
Stock futures ease rise on home-price data,2012-04-24
Netflix shares drop 15% in preopen trade,2012-04-24
Netflix shares fall 15% in preopen trade,2012-04-24
"Stocks to watch Tuesday: Big Lots, Netflix, TI",2012-04-24
Netflix upgraded to outperform at Pacific Crest,2012-04-24
Fantasy Earnings Trader results — week 3,2012-04-27
"Apple, Netflix lead early tech retreat",2012-04-30
"Apple slips below $600, Netflix retreats",2012-04-30
Netflix down 7.5% on Viacom's Epix remarks,2012-05-03
Thursday’s biggest gaining and declining stocks,2012-05-03
Fantasy Earnings Trader results — final,2012-05-04
Yahoo CEO drama highlights weak tech action,2012-05-07
The Smart Money miss on Green Mountain,2012-05-07
"Microsoft tests monthly fee, low price with Xbox",2012-05-07
Netflix up 6.6% on survey gains,2012-05-11
Neflix shares climb as director buys stock,2012-05-11
Friday’s biggest gaining and declining stocks,2012-05-11
"Nvidia, Netflix maintain tech gains at close",2012-05-11
Don't try to time this chaotic market,2012-05-15
Amazon ramps up its top offer of the day: Jobs,2012-05-15
"Amazon headcount surges on acquisitions, hiring",2012-05-15
"With Facebook IPO sputtering, tech stocks stumble",2012-05-18
UK's competition regulator to Give BSkyB reprieve,2012-05-20
"Netflix shares drop 6%, worst on S&P 500",2012-05-22
Netflix shares fall by 6% in late action,2012-05-22
Facebook losses keep taking tech spotlight,2012-05-22
Movie business reprieve for BSkyB re Netflix debut,2012-05-23
Thursday’s biggest gaining and declining stocks,2012-05-31
Netflix down 6.2% on B of A/Merrill note,2012-05-31
"H-P, Apple among advancers as tech stocks rise",2012-06-05
Microsoft to expand Xbox subscription plan,2012-06-05
Tuesday’s biggest gaining and declining stocks,2012-06-05
"H-P, Oracle, Groupon lead tech gains",2012-06-05
Wednesday’s biggest gaining and declining stocks,2012-06-06
"Amazon Prime to add MGM movies, TV shows",2012-06-13
Why your cable TV bill will never get cheaper,2012-06-18
Microsoft lifts wraps on Surface tablets,2012-06-18
Microsoft takes the stage on mild day for techs,2012-06-20
Tech stocks slump in broad sector retreat,2012-06-21
Tech stocks end week on a high note,2012-06-22
Facebook COO Sandberg joins board,2012-06-25
High time for Facebook to add Sandberg to board,2012-06-25
Make way for Hadoop in the ‘Big Data’ craze,2012-06-26
Storm cuts off power to 3 million in eastern U.S.,2012-06-30
Storm areas may wait up to a week for power,2012-07-01
Buying up Berkshire Hathaway,2012-07-03
"Netflix, Micron lead tech rally",2012-07-03
U.S. stocks close higher on factory orders,2012-07-03
"U.S. stocks slip on services data, rate cuts",2012-07-05
"Techs stay red despite Netflix, Yelp gains",2012-07-05
Thursday’s biggest gaining and declining stocks,2012-07-05
"Stocks to watch Friday: Xyratex, Netflix",2012-07-05
Netflix jumps 12% to two-month high,2012-07-05
"Netflix shares gain 4.4%, best on S&P 500",2012-07-05
"Netflix shares surge 11%, S&P 500 best",2012-07-05
Netflix jumps as CEO touts streaming growth,2012-07-05
Netflix: I’m not drinking the Kool-Aid,2012-07-06
Stock futures extend losses after jobs data,2012-07-06
iTunes’s low key push in Asia,2012-07-08
Viacom channels could go dark on DirectTV,2012-07-10
Viacom channels go dark on DirecTV after fee row,2012-07-11
Tech stocks try to find early upward momentum,2012-07-11
Netflix caught between speaking up and shutting up,2012-07-11
Losses add up for tech stocks at day’s end,2012-07-11
Netflix users streaming more TV shows: Nielsen,2012-07-12
"SAP, Netflix gain while techs stay in the red",2012-07-12
"Corrective bounce, or sustainable upturn?",2012-07-13
Why an Amazon smartphone is a bad idea,2012-07-17
Netflix faces doubts on streaming growth,2012-07-21
"All eyes on Apple, Facebook, Ford next week",2012-07-21
Billionaire Robertson sees Netflix turnaround,2012-07-23
Netflix hires former Warner Bros. exec as CMO,2012-07-23
"Microsoft, H-P among broad tech decliners",2012-07-23
Netflix on hot seat with iffy outlook,2012-07-24
"Stocks to watch Wednesday: Netflix, Apple, Ford",2012-07-24
"Cisco, Lexmark, VMware lead tech slump",2012-07-24
"Apple, Netflix shares slump after hours",2012-07-24
Netflix makes Wall Street worry,2012-07-24
Netflix shares tumble on subscriber growth outlook,2012-07-24
Netflix profit shrinks on higher costs,2012-07-24
"Updates, advisories and surprises",2012-07-24
Netflix results top forecasts; outlook disappoints,2012-07-24
"Stocks to watch Tuesday: DeVry, Sanmina-SCI",2012-07-24
Tech stocks start off with early weakness,2012-07-24
Verizon and Coinstar start testing digital venture,2012-07-24
"Netflix shares extend losses after hours, down 15%",2012-07-24
Netflix Q2 net income 11c vs $1.26,2012-07-24
Netflix Q2 revenue $889 mln vs $789 mln,2012-07-24
Netflix shares drop 12% after Q2 results,2012-07-24
"Updates, advisories and surprises",2012-07-25
Wednesday’s biggest gaining and declining stocks,2012-07-25
Netflix shares tumble to multi-year low,2012-07-25
Netflix shares tumble to at least two-year low,2012-07-25
"Apple, Netflix declines take stage for tech stocks",2012-07-25
"Netflix falls 18%, tripping short-sale restriction",2012-07-25
Netflix losses accelerate past 20%,2012-07-25
U.S. stock futures rally on Caterpillar; Apple off,2012-07-25
Netflix shares tumble 19% in preopen trade,2012-07-25
"Apple, Netflix losses take early tech spotlight",2012-07-25
"Netflix shares continue retreat, fall below $60",2012-07-25
BSkyB to buy back £500M in shares as profit rises,2012-07-26
Social media stocks swimming in the red,2012-07-26
Thursday’s biggest gaining and declining stocks,2012-07-26
Wall St. to Netflix: never again,2012-07-27
13 underperformers targeted by shorts,2012-07-27
What if the new iPhone flops?,2012-07-30
News Corp.’s Carey open to Google Fiber,2012-08-08
"Stocks to watch Monday: Groupon, Facebook, Sysco",2012-08-10
Netflix CEO buys $1M in Facebook stock,2012-08-10
U.S. stock futures slip after five weeks of gains,2012-08-13
Netflix price target remains $72 at BofA/Merrill,2012-08-15
Netflix upgraded; broker calls sell-off 'overdone',2012-08-15
"Netflix earns upgrade, but Coinstar’s better",2012-08-15
"Facebook, JDSU gains highlight tech rally",2012-08-15
Netflix upgraded to buy at BofA/Merrill Lynch,2012-08-15
Should Apple buy Netflix?,2012-08-16
"Cisco gains lift techs, but Facebook slips",2012-08-16
Netflix to try to outbid BSkyB For movie rights,2012-08-19
"Netflix hits 1 million users in U.K., Ireland",2012-08-20
"Apple, Facebook, Google shares drop",2012-08-21
Meet the new Facebook suckers,2012-08-22
"Stocks to watch Wednesday: Facebook, FedEx",2012-09-04
U.S. stock indexes revived by Apple,2012-09-04
Tuesday’s biggest gaining and declining stocks,2012-09-04
Apple boosts tech stocks as iPhone date nears,2012-09-04
"Netflix ends down 6%, worst day in a month",2012-09-04
Netflix shares rocked on Amazon-Epix deal,2012-09-04
The real reason Netflix might be falling,2012-09-04
Amazon reaches content deal with Epix,2012-09-04
Netflix slides 10% on Amazon deal with Epix,2012-09-04
"Netflix shares fall 10%, S&P 500 worst",2012-09-04
Amazon deal an epic knockdown for Netflix,2012-09-04
Is Netflix now doomed?,2012-09-05
Apple TV rebuffed by the cable guys,2012-09-06
Facebook should avoid joining Nasdaq 100,2012-09-10
Apple up on iPhone 5 orders; Netflix slumps,2012-09-17
U.S. stocks fall for first session in five,2012-09-17
Netflix falls; content costs seen 'spiralling',2012-09-17
Netflix shares fall nearly 5%,2012-09-17
Monday’s biggest gaining and declining stocks,2012-09-17
IPhone 5 may devour data plans,2012-09-20
"Tech stocks advance with Yahoo, RIM gaining",2012-09-27
4 concepts investors are beta off ignoring,2012-10-01
"H-P, chip stocks crumble; Apple, Netflix rise",2012-10-03
Wednesday’s biggest gaining and declining stocks,2012-10-03
Moonves and CBS look sexy to Wall Street,2012-10-03
Netflix up 6.4% on Citigroup note,2012-10-03
"H-P, Netflix rise, MetroPCS falls",2012-10-03
Coinstar's Redbox to offer live-event tickets,2012-10-03
"Netflix shares advance 6%, extending gains",2012-10-04
Thursday’s biggest gaining and declining stocks,2012-10-04
Stocks to Watch: Morgan Stanley,2012-10-04
"H-P rebounds as Netflix, eBay lift tech",2012-10-04
Cutting the cord and saving a bundle,2012-10-05
"Apple, Facebook lead tech losses; Netflix rises",2012-10-08
Stocks fall with third-quarter expectations,2012-10-08
Monday’s biggest gaining and declining stocks,2012-10-08
Netflix shares up 8% on Morgan Stanley upgrade,2012-10-08
Morgan Stanley ups Netflix to overweight,2012-10-08
Netflix gains on upgrade to lead tech action,2012-10-08
Morgan Stanley had Netflix at equalweight,2012-10-08
"Netflix falls 10%, tripping Nasdaq breaker",2012-10-09
"U.S. stocks drop on earnings caution, IMF",2012-10-09
Tuesday’s biggest gaining and declining stocks,2012-10-09
"Intel falls to 52-week low, leading tech retreat",2012-10-09
The 7 scariest profit outlooks this quarter,2012-10-09
"Intel, Netflix highlight tech retreat",2012-10-09
Be wary of a Netflix pump and dump,2012-10-09
Netflix cut to underperform at Bank of America,2012-10-09
"Netflix stumbles 7%, giving back gains",2012-10-09
"Netflix downgraded after run-up, shares down 4%",2012-10-09
Netflix shares shed 3.9% in preopen trade,2012-10-09
Beware the Bernanke put,2012-10-11
Netflix: the stock Wall Street loves to hate,2012-10-12
Facebook earnings targets are going down,2012-10-14
"Netflix moves into Scandinavia, launches in Sweden",2012-10-15
7 reasons to own CBS,2012-10-17
"Apple, tech earnings in investors’ sights",2012-10-20
"Apple, Netflix highlight tech gains",2012-10-22
Monday’s biggest gaining and declining stocks,2012-10-22
"Netflix hits reset, downplays Amazon threat",2012-10-23
"Updates, advisories and surprises",2012-10-23
Weak TV ratings helping Netflix to some degree,2012-10-23
Netflix CEO: Weak TV ratings helping on some deals,2012-10-23
Netflix CEO: No plans to raise streaming prices,2012-10-23
Netflix CEO: Amazon having no material impact,2012-10-23
Netflix CEO: No plans to change streaming price,2012-10-23
"Netflix: Many will use both Netflix, Amazon",2012-10-23
Netflix CEO: Amazon having no material impact,2012-10-23
Netflix CEO: 5M streaming sub adds is still solid,2012-10-23
"Facebook rallies, Netflix hit after hours",2012-10-23
Netflix CEO: Co. made 'bad forecast' on U.S. subs,2012-10-23
Competition could be hurting Netflix: analyst,2012-10-23
Netflix streaming view key metric in results,2012-10-23
Stock futures tumble as Europe yields rise,2012-10-23
"Big earnings to watch Tuesday: DuPont, Facebook",2012-10-23
Netflix shares tumble 15% after Q3 results,2012-10-23
Netflix Q3 net 13c vs. $1.16,2012-10-23
Netflix profit plummets as subscription costs rise,2012-10-23
Netflix Q3 FactSet EPS 5c,2012-10-23
Netflix Q3 U.S. streaming subs 25.1M,2012-10-23
Netflix Q4 U.S. streaming forecast 26.4M-27.1M,2012-10-23
Netflix shares drop after streaming forecast,2012-10-23
Apple leads tech losses; Yahoo jumps,2012-10-23
Netflix Q3 rev $905M vs. $822M,2012-10-23
"Wednesday’s biggest movers: Facebook, Yelp rally",2012-10-24
"Updates, advisories and surprises",2012-10-24
U.S. stock indexes add to prior day’s fall,2012-10-24
Netflix leads tech slump; Facebook soars,2012-10-24
An ETF to capture the zeitgeist,2012-10-24
Facebook's 21% share rise leads tech advance,2012-10-24
Stock futures gain ahead of housing data,2012-10-24
Japan stocks lead gains for Asia markets,2012-10-25
Morgan Stanley: Expect bad news for stocks,2012-10-25
Netflix leaves investors befuddled,2012-10-30
Wednesday’s biggest movers; Netflix jumps 14%,2012-10-31
Icahn sees Netflix as a Halloween treat,2012-10-31
Stocks indexes post first monthly loss since May,2012-10-31
Netflix shares spike as Carl Icahn takes big stake,2012-10-31
"Netflix resumes trading, surges 18% to above $81",2012-10-31
"Shares of Netflix halted, last up 10% to $75.57",2012-10-31
"Apple, Facebook fall; Netflix soars on Icahn stake",2012-10-31
Techs edge up as Microsoft rises; Netflix slips,2012-11-01
Netflix shares fall 4% as Oppenheimer cuts rating,2012-11-01
"Microsoft, chips lead tech rally; Netflix falls",2012-11-01
Netflix ‘disruption’ seen with Icahn move,2012-11-01
Thursday’s biggest movers; LinkedIn jumps 7.9%,2012-11-01
When will Asia get its own Netflix?,2012-11-04
Carl Icahn could be an albatross for Netflix,2012-11-05
Netflix adopts poison-pill plan to thwart Icahn,2012-11-05
"Tech stocks rise behind Apple, Netflix gains",2012-11-05
Netflix adopts shareholder rights plan,2012-11-05
Netflix shares fall 3% in preopen trade,2012-11-05
Netflix adopts shareholder rights plan,2012-11-05
"Apple, Netflix take early tech spotlight",2012-11-05
Amazon matches Netflix monthly subscription price,2012-11-06
Icahn ups Take-Two stake to 10.7%,2012-11-08
"Tech stocks rise, but Groupon sinks further",2012-11-09
Aerospace deal lights up after-hours trade,2012-11-09
Investor apathy could spell opportunity,2012-11-12
"Microsoft, Cisco keep pressure on techs",2012-11-13
"S&P violates 200-day average, raising red flag",2012-11-15
H-P’s Autonomy crisis clouds tech action,2012-11-20
Charting a lackluster recovery attempt,2012-11-21
Groupon leads tech gains; Workday rises,2012-11-28
Redbox streaming details are appealing: analyst,2012-11-30
Monday’s biggest movers: Netflix retreats 7%,2012-12-03
Netflix shares spike on news of Disney pact,2012-12-04
Netflix gains boost tech stocks; Apple slips,2012-12-04
Tuesday’s biggest movers; Netflix wishes on a star,2012-12-04
Thinking of buying Netflix? Press pause,2012-12-04
Netflix investors give thumbs-up to Disney,2012-12-04
Netflix up 8.3% on Disney deal,2012-12-04
"Netflix, Disney in premium pay-TV pact",2012-12-04
U.S. stocks edge lower; fiscal cliff in view,2012-12-04
"Apple, Pandora losses drag on tech stocks",2012-12-05
Wednesday’s big movers; Apple’s death cross looms,2012-12-05
Starz to look for buyers after spinoff,2012-12-05
"Pandora, Netflix shares fall; tech stocks mixed",2012-12-05
Will Disney deal raise Netflix prices?,2012-12-05
Netflix and Pandora: The investor’s dilemma,2012-12-06
"Tech stocks rally behind Apple, Akamai",2012-12-06
"Netflix, Palo Alto Networks fall after hours",2012-12-06
Netflix downgraded by Caris on Disney worries,2012-12-06
Will Roku save the U.S. middle class?,2012-12-07
Stock futures rally on strong jobs report,2012-12-07
Netflix gains lead early tech action,2012-12-07
There is no middle ground with Netflix,2012-12-07
Friday’s big movers: Groupon soars on Google talk,2012-12-07
"Apple weighs on techs, but Groupon surges",2012-12-07
Wednesday’s big movers; Fed drags on blue-chip ETF,2012-12-12
"Facebook, Seagate slip, but Netflix rises",2012-12-12
Netflix up despite Redbox streaming debut,2012-12-12
Netflix target upped to $105 by Morgan Stanley,2012-12-12
"Redbox, Verizon to launch beta streaming-video",2012-12-12
Tech stocks start week off with broad gains,2012-12-17
"Oracle, Apple lead broad tech sector gains",2012-12-18
"Netflix suffers outage, blames Amazon: WSJ",2012-12-24
Netflix video-streaming back up after outage,2012-12-25
U.S. stock futures edge up on deal hopes,2012-12-26
Tech stocks get post-holiday lift,2012-12-26
Stocks fall as retailers take post-holiday hit,2012-12-26
"Amazon, Marvell lead techs stocks down",2012-12-26
J.P. Morgan maintains neutral on Coinstar,2012-12-27
"Big cut, big raise for Apple, Netflix CEOs",2012-12-30
"Apple, Facebook pace tech-stock surge",2012-12-31
Thursday’s biggest gaining and declining stocks,2013-01-03
Smart TV usage grows by nearly 25% in 2012,2013-01-03
Tech stocks retreat; several chip makers hit,2013-01-03
Amazon and A+E Networks sign video-streaming deal,2013-01-04
Tech stocks manage to eke out mild broad gains,2013-01-04
HBO movie deal takes aim at Netflix: analyst,2013-01-07
Netflix begins 2013 by looking at TV,2013-01-07
Monday’s biggest gaining and declining stocks,2013-01-07
Weak PC sales lead muted day for techs,2013-01-11
"Netflix licenses Cartoon Network, Warner serials",2013-01-14
Apple surge fuel tech stocks; Google slips,2013-01-16
Netflix wrangles with carrier over network,2013-01-17
Intel keeps tech stocks down; RIM jumps,2013-01-18
"Intel leads tech retreat; Netflix, RIM rise",2013-01-18
Janney lifts Netflix fair value estimate to $129,2013-01-18
Netflix upgraded to buy at Janney,2013-01-18
Janney Capital lifts Netflix to buy from neutral,2013-01-18
Netflix rises 3% in premarket,2013-01-18
Apple below $500 after hours on weak view,2013-01-23
"Netflix surges as sales, subscribers rise",2013-01-23
Wednesday’s movers; Apple sags on tepid Q2 outlook,2013-01-23
"Netflix shares extend rally after hours, rise 31%",2013-01-23
"Netflix soars on results, forecast",2013-01-23
"Google, IBM lift tech stocks; Apple on the rise",2013-01-23
Netflix expects Q1 EPS of breakeven to 23c,2013-01-23
Netflix Q4 revenue $945 mln vs $876 mln,2013-01-23
Netflix Q4 profit 13c a share vs 64c a share,2013-01-23
Netflix shares rise 5% ahead of earnings,2013-01-23
"Big earnings on Wednesday: McDonald’s, UTC, Coach",2013-01-23
Netflix’s results hinge on streaming growth,2013-01-23
Netflix surprises with fourth-quarter profit,2013-01-23
Thursday’s movers: Apple has worst day in 4 years,2013-01-24
Stocks feel the weight of Apple; Dow’s up,2013-01-24
Apple weighs on techs as Netflix soars,2013-01-24
Netflix naysayers must feel foolish now,2013-01-24
Netflix scores upgrades as stock soars,2013-01-24
Dow futures gain after data; Apple sinks,2013-01-24
Netflix rises 37% in premarket,2013-01-24
Raymond James lifts Netflix to market perform,2013-01-24
Why Apple is worth less than Netflix,2013-01-24
Sterne Agee ups Netflix '13 EPS estimate to $1.52,2013-01-24
Apple sinks Nasdaq; Netflix surge leads tech gains,2013-01-24
"Microsoft, Netflix rise, but Apple falls again",2013-01-25
Friday’s movers: Apple sinks 12% to below $450,2013-01-25
Netflix gains 73% over three days on earnings,2013-01-25
"Updates, advisories and surprises",2013-01-25
Lackluster Q4 earnings just what market wanted,2013-01-27
10 earning reports to watch this week,2013-01-28
Facebook leads mild gains for tech stocks,2013-01-28
Netflix run-up puts investors in a quandary,2013-01-29
Tuesday's Personal Finance Stories,2013-01-29
Dell highlights strong session for tech stocks,2013-02-01
"Dell, Netflix among early tech gainers",2013-02-01
Amazon lands exclusive 'Downton Abbey' stream deal,2013-02-01
Monday’s biggest gaining and declining stocks,2013-02-04
Amazon unveils new virtual currency 'Amazon coins',2013-02-05
3 breakout tech trends for work and play,2013-02-06
Time Warner Q4 net up 51% on flat revenue,2013-02-06
Wednesday’s biggest gaining and declining stocks,2013-02-06
Coinstar profit falls 27%; shares drop on outlook,2013-02-07
Redbox owner Coinstar feeling content pinch,2013-02-08
"Starz, Sony extend pay-TV rights through 2021",2013-02-11
Netflix gains halted as Sony goes with Starz,2013-02-11
"Apple, AOL rise, but Google drags on tech stocks",2013-02-11
Netflix shares up on kids' series with DreamWorks,2013-02-12
"Apple, Facebook lead drag on tech stocks",2013-02-12
"Groupon, Amazon, Netflix pace tech gains",2013-02-13
"Groupon, Amazon, Netflix lead tech gains",2013-02-13
Can Intel create a better TV experience?,2013-02-14
Google at new high; Apple hit by hacking report,2013-02-19
Netflix is no house of cards,2013-02-22
Hewlett-Packard rises to lead tech rally,2013-02-22
"Zynga gains, but most tech stocks fall late",2013-02-25
Netflix CEO: 'House of Cards' a 'great success',2013-02-25
"Netflix CEO sees big gains from ""House of Cards""",2013-02-25
Netflix CEO stays low-key on ‘House of Cards’,2013-02-25
Tech stocks follow Groupon into the red,2013-02-28
Downton Abbey and Canadian railroads,2013-02-28
Yahoo among gainers as tech stocks rise,2013-03-04
Are we in a market bubble?,2013-03-12
Netflix launches closer integration with Facebook,2013-03-13
Facebook leads tech slump; Netflix jumps,2013-03-13
BlackBerry gets late boost; Netflix leads techs,2013-03-13
Netflix getting more sociable with Facebook,2013-03-13
Stocks gain; Dow has longest win streak since 1996,2013-03-13
Wednesday movers: BlackBerry gets record order,2013-03-13
"Netflix in deal to stream ""The Killing"" Season 3",2013-03-14
3 speculative names for a market stuck in neutral,2013-03-14
Tech stocks retreat as inflation concerns rise,2013-03-15
Looking for canaries in the correction coal mine,2013-03-15
9 retailers with the worst customer service,2013-03-23
"BlackBerry, Netflix, EA lead strong tech gains",2013-03-26
Netflix rises as Pacific Crest pumps up target,2013-03-26
"Netflix, Intel, BlackBerry lead tech gains",2013-03-26
Tuesday’s movers: Netflix jumps to lead S&P 500,2013-03-26
U.S. stocks climb; S&P rises closer to record,2013-03-26
Coinstar: The big short that isn’t Herbalife,2013-04-01
Weakness lurks below market surface,2013-04-02
SEC approves use of social media by companies,2013-04-02
"Netflix leads tech slump; Zynga, Facebook jump",2013-04-03
Netflix sees Warner crowding into video market,2013-04-03
Financial stocks fall after disappointing data,2013-04-03
"Zynga, Apple lead early tech-sector gains",2013-04-03
Wednesday’s movers: Netflix flogged by Icahn rumor,2013-04-03
"Shares losing shine: Watch Netflix, LinkedIn",2013-04-04
Why SEC Twitter rules won’t work,2013-04-04
Facebook’s “Home” stands out in tech action,2013-04-04
Thursday’s movers: Facebook jumps on new “Home”,2013-04-04
H-P rises ahead of 'Moonshot' event; Google slips,2013-04-08
Google heads up mild gains for tech stocks,2013-04-09
Stock rotation muddies the waters,2013-04-09
"Microsoft, H-P, Intel fall; Facebook, Netflix up",2013-04-11
8 tech company earnings you can’t afford to miss,2013-04-12
Monday’s movers: Miners plunge on Chinese GDP,2013-04-15
Netflix shares rise; BTIG starts coverage at buy,2013-04-15
Need a Netflix option? Try a free video app,2013-04-15
"Sprint, Netflix rare gainers as tech stocks slump",2013-04-15
10 tech earnings you can’t afford to miss,2013-04-19
"Apple, Caterpillar: shocked stocks get new test",2013-04-21
Netflix leads S&P 500 higher; Apple anticipated,2013-04-22
Monday’s movers: Apple rallies ahead of earnings,2013-04-22
Netflix sees Q2 EPS range of 23-48 cents,2013-04-22
Netflix trumps forecasts as subscribers grow,2013-04-22
"Netflix soars 25% in late trade, reclaiming $200",2013-04-22
"Updates, advisories and surprises",2013-04-22
Netflix Q1 adjusted EPS 31 cents vs. 18 cents exp,2013-04-22
Netflix earnings beat targets; shares jump,2013-04-22
Netflix adds Q1 streaming subscribers of 3.04M,2013-04-22
Netflix Q1 revenue $1.02B vs $1B expected,2013-04-22
"Stocks to watch: Caterpillar, Netflix, Hasbro",2013-04-22
Stock futures rise on G-20; Caterpillar cuts view,2013-04-22
"Netflix, Microsoft pace early tech gains",2013-04-22
"Netflix, Microsoft lead broad tech gains",2013-04-22
