Headline,Date
Nike shares swoosh higher after earnings,2013-09-26
U.S. stocks post first weekly drop since August,2013-09-27
Spending showdown in Washington,2013-09-27
U.S. stock futures drop on shutdown fears,2013-09-27
"Nike gets Sterne Agee bump, Stifel analyst cut",2013-09-27
BlackBerry gains after results; J.C. Penney sinks,2013-09-27
BlackBerry to report earnings; Nike may lift Dow,2013-09-27
"Tesla, BlackBerry are stocks to watch Monday",2013-10-07
How to avoid bubbles,2013-10-07
Goldman key for struggling Dow this season,2013-10-07
Alcoa swings to profit in third quarter,2013-10-08
Charting a tenuous market turn,2013-10-08
"The Dow picked Goldman Sachs, should you?",2013-10-08
Charting a tenuous market turn,2013-10-08
ETFs to play financials,2013-10-08
Nike targets $36 billion in sales by FY 2017,2013-10-09
The best plays for November,2013-11-04
Nike raises dividend by 14% to 24 cents a share,2013-11-21
Nike says it's increasing dividend by 14%,2013-11-21
"Stocks gain for 7th week; S&P ends above 1,800",2013-11-22
"Nike, UnitedHealth lead decliners in Dow index",2013-12-11
"Stock investors brace for Fed; Nike, Oracle in play",2013-12-15
Nike shares zigzag after earnings report,2013-12-19
"Nike shares zigzag up 1%, down 1% after earnings",2013-12-19
Nike reports fiscal 2Q EPS of 59 cents,2013-12-19
Nike fiscal 2Q futures orders jump 12%,2013-12-19
"Nike, Carnival, ConAgra are stocks to watch",2013-12-19
Nike fiscal 2Q sales rise to $6.4 billion,2013-12-19
"BlackBerry blasts higher, while CarMax skids",2013-12-20
Nike posts higher profit; sales miss,2013-12-24
Watch out for wearable computing hype at CES,2014-01-07
"Visa, Boeing, Nike top Dow gainers, P&G lags",2014-02-12
U.S. speedskating team requests suit change: WSJ,2014-02-14
"U.S. stocks edge down, mostly lower for week",2014-02-21
Foot Locker closes at a record high,2014-03-07
Stocks to stay volatile as Ukraine game plays out,2014-03-16
5 ways the collapsing yuan could affect your money,2014-03-20
Nike shares swing lower after hours on outlook,2014-03-20
Nike sales leap 13% on broad growth,2014-03-20
U.S. stocks rise; data outweigh rate fears,2014-03-20
Nike fiscal third-quarter results top estimates,2014-03-20
"Lennar, Nike, ConAgra are Thursday’s stocks to watch",2014-03-20
Nike posts FQ3 EPS of 76 Cs,2014-03-20
Nike shares rise 2% after quarterly earnings,2014-03-20
Under Armour drops after Sterne Agee downgrade,2014-03-20
"Nike falls 1.5%, leads Dow losers",2014-03-20
Stock futures fall ahead of Philly Fed; Lennar gains,2014-03-20
Nike FQ3 sales up 13% to $6.97 bln,2014-03-20
Nike shares swing to 3% loss after-hours on call,2014-03-20
"Tiffany & Co., Darden, Nike are stocks to watch Friday",2014-03-21
U.S. stock futures firm; eye weekly gains,2014-03-21
Nike slides 3% following quarterly results,2014-03-21
Nike is No. 2 Dow decliner,2014-03-21
First Solar extends winning streak; Symantec plunges,2014-03-21
U.S. stocks retreat; Nasdaq off 1%,2014-03-21
The market in a minute: Prepping for earnings,2014-03-24
How CEOs can save the world from global warming,2014-04-02
Nike signs deal through 2040 to sponsor U.S. track,2014-04-16
Nike plans to stop making wearable hardware: report,2014-04-21
Apple lulls investors into a false sense of security,2014-04-24
"Huge gifts to Harvard, Notre Dame don’t rank on all-time list",2014-05-17
Manchester United tries to wring more out of Nike,2014-05-22
Tim Cook must rid himself of incremental thinking,2014-05-28
"For June, let’s bet on the U.S. consumer",2014-06-06
World Cup trade says Nike shares may be poised to fall: Canaccord,2014-06-06
Maria Sharapova wins her second French Open title,2014-06-07
Rafael Nadal wins record ninth French Open,2014-06-08
"Covidien, Medtronic, Layne Christensen, are stocks to watch",2014-06-16
$50 jump in oil prices could stall U.S. economy,2014-06-22
"Nike, Pfizer, Merck among Dow top gainers",2014-06-25
"Nike shares rise on earnings, DuPont falls on outlook",2014-06-26
Nike's profit up on broad-based revenue growth,2014-06-26
"Nike jumps after profit, sales top estimates",2014-06-26
"Nike Q4 revenue up 11% to $7.4 bln, also beating estimates",2014-06-26
"Nike, Adidas face off in U.S.-Germany World cup match",2014-06-26
Nike shares rise almost 3% in after-hours trading,2014-06-26
Nike earnings: World Cup spending to be in focus,2014-06-26
"Nike, Foot Locker can’t rely on sneaker geeks",2014-06-26
"Bed Bath & Beyond, GoPro, Nike are stocks to watch",2014-06-26
"Nike posts Q4 EPS of 78 cents, topping estimates",2014-06-26
U.S. stocks rally into close; end week lower,2014-06-27
DuPont falls on outlook; Michaels debuts,2014-06-27
U.S. stock futures slip; investors await consumer data,2014-06-27
"DuPont, Nike, KB Home are stocks to watch",2014-06-27
Nike shares rise 2.2% to top S&P 500,2014-06-27
Adidas offers Manchester United sponsorship deal,2014-07-08
Why some say growing demand for soccer gear will last,2014-07-10
Sneaker trend change may hurt Finish Line: analyst,2014-07-11
Adidas declares World Cup sales victory,2014-07-14
Market bears fire shot across the bow,2014-07-31
How did Lululemon fall so far?,2014-08-08
"Nike matches UA offer, to keep NBA star: report",2014-08-31
"Apple, Tesla hit intraday records; Possible breach at Home Depot",2014-09-02
iWatch could dent holiday fitness band sales,2014-09-03
Under Armour edges out Adidas in U.S.,2014-09-06
"U.S. Open final will be without Federer, Djokovic — and Nike",2014-09-08
Why you should care where Apple launches iPhone 6,2014-09-08
Marin Cilic of Croatia wins the 2014 U.S. Open for his first-ever Grand Slam title,2014-09-09
Why Apple Pay will change your spending habits forever,2014-09-10
Major U.S. benchmarks rattle cage on first support,2014-09-10
Nike said to pull Adrian Peterson gear from Twin Cities stores,2014-09-16
Stronger dollar could put squeeze on earnings,2014-09-21
"Small caps may be in trouble, but here’s why Europe is primed",2014-09-22
The market in a minute: Prepare for a volatile week,2014-09-22
Analysts have high expectations for Apple Pay,2014-09-23
"Nike, Micron shares rally after hours on earnings",2014-09-25
"Nike profit up on higher footwear, apparel sales",2014-09-25
Nike jumps to all-time high after results top expectations,2014-09-25
Nike shares setting new all-time high after hours,2014-09-25
What to watch for in Nike’s earnings,2014-09-25
"Nike FYQ1 profit rises to $1.09 a share, beating estimates",2014-09-25
Nike FYQ1 sales of $7.98 billion also top expectations,2014-09-25
Nike shares rally 5% after results top Street view,2014-09-25
"A counter-intuitive collapse in oil could see prices drop to $70 a barrel, or even $40",2014-09-25
"Nike orders, minus currency, jumps 14%, also topping estimates",2014-09-25
Nike's after-hours gain would add 30 points to the Dow,2014-09-25
U.S. stocks stage Friday rally but close week in the red,2014-09-26
Nike lifted to buy from neutral at Janney,2014-09-26
Nike up 6.8% in premarket as analysts lift targets post-results,2014-09-26
"If it wasn't for Nike, Dow futures would be negative",2014-09-26
"Nike, Micron surge on results; BlackBerry falls",2014-09-26
"Nike, Apple could ‘just do it’ for a bruised market, plus banks to own as Fed revs up",2014-09-26
Nike shares surge 11% in wake of results,2014-09-26
German DAX pays the price of Gross exit as Allianz sinks,2014-09-26
Investors likely to focus on jobs data,2014-09-28
Nike upgraded to outperform at Credit Suisse after 'exceptional' quarter,2014-09-29
Nike upgraded to outperform at Credit Suisse,2014-09-29
"The market in a minute: Retesting S&P 2,000",2014-09-29
Can any company possibly beat Nike?,2014-10-01
3 ‘momentum’ stocks to buy high and sell even higher,2014-10-10
Nike brand Converse sues 31 firms over Chuck Taylor knockoffs,2014-10-15
Tumultuous stock market plagued by ‘mini flash crashes’,2014-10-15
Investors seek to buy Adidas’s Reebok unit,2014-10-20
The market in a minute: Preparing for the next move down,2014-10-27
Charting a bullish year-end backdrop,2014-10-28
Charting a bullish year-end backdrop,2014-10-28
14 facts about Tim Cook that are more interesting than his sexual orientation,2014-10-30
The top two reasons to focus on consumer staples,2014-11-03
Alibaba revenue rises 54%,2014-11-04
Alibaba reports 54% rise in revenue,2014-11-04
Nike sets new date for delayed LeBron 12 shoes,2014-11-05
Why you’re going to pay football prices to watch hockey this year,2014-11-07
4 U.S. companies winning Singles Day,2014-11-11
Warby Parker adds storefronts to sales strategy,2014-11-17
10 consumer companies that will post huge earnings gains,2014-11-19
"GameStop shares drop on earnings, weak outlook",2014-11-20
Nike's stock gains after dividend hike,2014-11-20
Nike boosts quarterly dividend 17%,2014-11-20
Nike's stock gains 0.3% in after-hours trade after dividend increased,2014-11-20
Nike ups quarterly dividend 17% to 28 cents a share,2014-11-20
5 worst mistakes retirement investors make,2014-11-20
"GameStop slumps on disappointing earnings; Splunk, Ross rally",2014-11-21
Dow buy signals push index higher,2014-11-24
3 consumer stocks bucking the Black Friday slump,2014-12-01
The end of silver’s bear market and one last dip before Santa,2014-12-10
"Crashing crude may blow a $1.6 trillion hole in the global oil sector, annually",2014-12-14
Putin’s ‘shock and awe’ puts the markets on high alert,2014-12-16
What to look for in Nike earnings,2014-12-18
Nike slips after hours as orders fail to impress,2014-12-18
Nike's stock slips after future orders outlook disappoints,2014-12-18
Nike's stock falls 2.2% in after-hours trade after future order growth outlook disappoints,2014-12-18
"Nike's stock pulls back despite profit, sales beat",2014-12-18
"Updates, advisories and surprises",2014-12-18
"Nike Q2 sales of Nike brand up 17% to $7 bln, of Converse up 24% to $434 mln",2014-12-18
Nike Q2 sales $7.38 bln vs. $6.43 bln; FactSet consensus $7.15 bln,2014-12-18
Nike Q2 EPS 74 cents vs. 59 cents a year ago; FactSet consensus 70 cents,2014-12-18
Google is now bigger than Mother Russia’s entire market,2014-12-18
Nike's stock slips 2.1% in after-hours trade after Q2 results,2014-12-18
"Nike results beat forecasts, but orders view soft",2014-12-18
Nike loses 1.7%; worst performer among Dow components,2014-12-19
This bull market may already be collecting Social Security,2014-12-19
"Nike, BlackBerry, Hasbro drop; Red Hat, CarMax climb",2014-12-19
"U.S. stocks wrap wild, Fed-fueled week higher; ruble, oil stabilize",2014-12-19
Under Armour taps Andy Murray to boost international sales,2014-12-30
Retail winners and losers for 2014,2014-12-31
Why these craft beer pioneers hate snobs,2015-01-05
Under Armour overtakes Adidas in U.S. sportswear,2015-01-08
‘Ex-energy’ to be investor catch-phrase as earnings roll around again,2015-01-09
Ohio State trounces Oregon in the stock-market bowl,2015-01-13
Adidas to sign hundreds of new endorsement deals with NFL and MLB players,2015-01-13
Dow-tracking ETF is no proxy for the market,2015-01-15
10 business schools that churn out billionaires,2015-01-19
Stronger dollar could be a bigger profit headwind to many fashion brands: UBS,2015-01-20
"The most tweeted Super Bowl ever, lit up like Christmas in one awesome map",2015-02-02
What to look for in Michael Kors earnings,2015-02-04
Under Armour to buy MyFitnessPal for $475 mln,2015-02-04
Adidas searches for new CEO amid investor pressure,2015-02-19
Adidas fourth-quarter loss widens on Rockport hit,2015-03-05
AT&T’s stock could beat Apple’s now that it’s out of the Dow,2015-03-06
Here’s the toll Europe took on Dow industrials’ revenues,2015-03-08
Why the Apple Watch will never be as successful as the iPhone,2015-03-10
Why investors should worry about this bad sign for retailers,2015-03-10
Website lets sneakerheads design their own shoes,2015-03-11
"Does the Fed save the ‘patient,’ or let it go this week?",2015-03-15
Seven surprising ways teens are defying shopping trends,2015-03-16
Foot Locker targets sales of $10 bln by 2020,2015-03-16
Put the Skids on Nike,2015-03-17
"Nike shares rise after profit beat, revenue miss",2015-03-19
"Nike's third-quarter profit beats, but sales miss on a stronger dollar",2015-03-19
Correction to Nike's earnings story,2015-03-19
"Nike's futures orders excluding currency impact up 11%, beating estimates",2015-03-19
A dovish Fed could put this big S&P 500 rival in its place,2015-03-19
Nike Q3 sales $7.46 bln vs $6.97 bln a year ago,2015-03-19
Nike Q3 FactSet EPS consensus 85 cents; sales $7.62 bln,2015-03-19
What to look for in Nike earnings,2015-03-19
Nike Q3 EPS 89 cents vs 75 cents a year ago,2015-03-19
"Nasdaq punches past 5,000 as stocks score big weekly gains",2015-03-20
"Why Nike, at another record, is still a buy",2015-03-20
Nike jumps on earnings; Tiffany struggles with dollar headwinds,2015-03-20
Nike's stock climbs 4.8% premarket after Q3 results late Thursday,2015-03-20
"S&P 500's big gainers: Biogen rises 6.6%, Nike up 3.2%",2015-03-20
Nike shares climb 4.6%,2015-03-20
Oil could be heading to $40 again,2015-03-20
Energy companies and exporters expected to drag on S&P earnings,2015-03-22
Charting the S&P 500’s slow-motion breakout attempt,2015-03-24
Charting the S&P 500’s slow-motion breakout attempt,2015-03-24
Adidas targets turnaround with new strategy,2015-03-26
Lululemon shows why it’s still a growth company,2015-03-26
Adidas turnaround plan features dozens of new U.S. stores in next 2½ years,2015-03-26
Nike's stock rallies to within reach of a record high after analyst upgrade,2015-03-30
Nike upgraded to outperform from neutral at RW Baird,2015-03-30
Nike stock price target raised to $115 from $102 at RW Baird,2015-03-30
U.S. stocks finish slightly higher after release of Fed minutes,2015-04-08
"5 charts, video show why Tiger has no chance at the Masters",2015-04-09
Under Armour strikes gold with Jordan Spieth’s Masters win,2015-04-13
Nike stock price target raised to $115 from $101 at Piper Jaffray,2015-04-15
"Nike's stock gets a lift after Piper boosts rating, price target",2015-04-15
Nike upgraded to overweight from neutral at Piper Jaffray,2015-04-15
The Bullish Case for Nike and Medtronic,2015-04-16
Under Armour sales fall shy of expectations,2015-04-21
"Google says emoji pants, tulle skirts are all the rage",2015-04-27
"It's an Apple Watch Revolution, stupid",2015-05-06
Fitbit files to go public,2015-05-07
Here are a few Band-Aid solutions to your Mother’s Day gift problem,2015-05-08
These are the stocks that millennials are investing in,2015-05-11
Skechers is No. 2 in U.S. sports footwear market,2015-05-18
Apple stock losing to AT&T since Dow swap,2015-05-19
Buy America? Here’s some fuel for the contrarian fire,2015-05-21
Nike Shares Could Run Up to $120,2015-05-26
Palo Alto Networks shares wobble on narrowed loss,2015-05-27
Nike cooperating with authorities on FIFA allegations,2015-05-27
Nike's push into soccer entangled it in FIFA probe,2015-06-04
Unnerving end to the week could finally break stock logjam,2015-06-05
"Nike, Microsoft, Visa, Intel, IBM lead Dow gainers as stocks rally",2015-06-10
"Netflix, Johnson Controls among gainers; Regeneron, H&R Block slump",2015-06-10
Nike to replace Adidas as official NBA oncourt uniform provider,2015-06-10
Nike and NBA uniform deal will last eight years; terms not disclosed,2015-06-10
Nike wins NBA sponsorship deal away from Adidas,2015-06-10
Nike to replace Adidas as official NBA uniform provider,2015-06-10
"Nike tops Dow gainers, up 1.2% after NBA deal",2015-06-11
Twitter surges in after hours as Costolo steps down as CEO,2015-06-11
"By revenue, Apple isn’t the largest company",2015-06-11
Under Armour hopes NBA champ Stephen Curry can be its Michael Jordan,2015-06-17
U.S. investors to keep eye on Greece as crisis worsens,2015-06-21
Jordan Spieth does it again for Under Armour,2015-06-22
Jordan Spieth: Under Armour took a chance on me,2015-06-23
"Stop freaking out about stocks, says bubble savant Grantham",2015-06-25
Nike Q4 EPS 98 cents vs. 78 cents a year ago,2015-06-25
Nike Q4 FactSet EPS consensus 83 cents,2015-06-25
Nike Q4 revenue $7.78 bln vs. $7.43 bln; FactSet consensus $7.69 bln,2015-06-25
Nike's stock surges 3% in after-hours trade after Q4 results,2015-06-25
"Nike's stock surges after profit, sales beat expectations",2015-06-25
"Nike profit, sales rise above expectations",2015-06-25
Micron tanks in after hours as profit slumps; Nike up on earnings,2015-06-25
"Dow rides Nike’s gain to higher ground, but Greece still weighs on market",2015-06-26
Nike leads S&P 500; Fitbit drops but poised for weekly gain,2015-06-26
Nike's stock surges 3.5% premarket after Q4 results late Thursday,2015-06-26
Now’s not the time to go deep-sea diving for China stocks,2015-06-26
Nike's stock surge is responsible for most of the Dow futures gain,2015-06-26
"Nike, soars 4%, leads S&P 500, Dow",2015-06-26
Nike looks for new chairman; Swoosh LLC to hold Knight's shares,2015-06-30
AeroVironment shares rise on boost in drone sales,2015-06-30
Don’t let Greece wreck your 2015 trading plan,2015-07-01
Xoom shares zoom up on PayPal buyout offer,2015-07-01
Skechers sues Steve Madden over footwear patents,2015-07-08
Amazon’s stock busts out to new record,2015-07-13
Nike inks biggest apparel deal in college sports with University of Michigan,2015-07-15
SEC to investigate US companies for potential FIFA bribes,2015-07-21
‘Always be crafting’: Rogue Ales balances brewing and business,2015-07-24
"Nike, Apple agree to settle Nike+ FuelBand lawsuit",2015-07-27
Skechers secret weapons include Ringo Starr and Sugar Ray Leonard,2015-07-30
Adidas earnings notch up; may shed golf business,2015-08-06
Adidas buys Runtastic in digital fitness move,2015-08-06
Basketball star James Harden signs with Adidas,2015-08-13
Nike's stock runs up after analyst upgrade,2015-08-26
Abercrombie jumps on results; Monsanto rallies after ditching Syngenta bid,2015-08-26
Nike stock price target raised to $122 from $103 at Susquehanna,2015-08-26
Nike upgraded to positive from neutral at Susquehanna,2015-08-26
Nike's stock climbs 2.4% premarket after analyst upgrade,2015-08-26
How to make money in the coming economic ‘ice age’,2015-09-05
Here’s where Apple Pay stands after its first year,2015-09-09
Adidas plans to take NHL jersey rights from Reebok,2015-09-10
Nike earnings to indicate how sportswear heavyweight is coping with emerging rivals,2015-09-19
Nike results to offer sneak peak of China’s drag on U.S. earnings,2015-09-20
Nike stock price target raised to $109 from $104 at Canaccord Genuity,2015-09-22
China sales and higher prices boost Nike earnings,2015-09-24
Nike shares rally on strong earnings growth,2015-09-24
Nike Q1 earnings $1.34 a share vs $1.09 a share,2015-09-24
Why this market is stuck in a ‘nervous zone’,2015-09-24
Nike Q1 revenue $8.41 bln vs $7.98 bln,2015-09-24
"Nike leads Dow gainers, up 8.9%",2015-09-25
U.S. stocks ring up weekly loss; biotech sector routed,2015-09-25
Nike contributed 68 points to Dow's 113-point closing gain,2015-09-25
"Nike sets new closing record of $125, now top performer on Dow in the year so far",2015-09-25
Nike is now best-performing stock on the Dow for the year,2015-09-25
Nike stock sets record close and becomes top performer on the Dow for the year,2015-09-25
Nike upgraded to buy at Sterne Agee CRT,2015-09-25
"Nike tops Dow gainers, up 7.2%",2015-09-25
Nike shares up 8% in premarket trading after better-than-expected earnings,2015-09-25
Finish Line profit falls and revenue misses views,2015-09-25
Nike upgraded to buy; $150 price target set at Sterne Agee,2015-09-25
"If you’re in denial about this stock market, you’re in danger",2015-09-25
Economic data this week to reflect impact of market turmoil,2015-09-27
The market in a minute: A return to sanity?,2015-09-28
U.S. stocks end at lowest level since August plunge; biotechs extend rout,2015-09-28
"S&P nails major support, corrective bounce underway",2015-09-30
These stocks were third quarter’s biggest losers,2015-10-01
"To find the most attractive stocks, go to DIVCON 5",2015-10-05
S&P 500 gains for fifth session in longest winning streak for 2015,2015-10-05
City Sports files for Chapter 11 bankruptcy protection,2015-10-05
Only Nike lower as Dow industrials' gains pick up pace,2015-10-05
"Here’s how Apple, Nike and others avoided $620 billion in taxes",2015-10-06
Hurley founder Bob Hurley stepping down as CEO for new role at Nike,2015-10-06
Nike upgraded to buy from neutral at D.A. Davidson,2015-10-08
"Strong consumer-based earnings, beats needed to counter global growth fears",2015-10-08
"Nike, Intel Corp. both down about 0.6% to lead Dow decliners",2015-10-09
China is becoming a big red flag for U.S. stocks,2015-10-09
Why you should give your kids stocks instead of toys,2015-10-14
Nike sees $50 billion of annual revenue by 2020,2015-10-14
Today’s teens have luxury taste in handbags,2015-10-14
Nike stock price target raised to $140 from $130 at Piper Jaffray,2015-10-15
"While some consumer companies struggle in China, Nike stands out",2015-10-16
U.S. stocks score third straight weekly rise,2015-10-16
"Nike's stock jumps, to pace Dow gainers after analyst upgrade",2015-10-19
Nike stock price target set at $148 at BB&T Capital,2015-10-19
Nike upgraded to buy from hold at BB&T Capital,2015-10-19
What to look for in Under Armour’s earnings,2015-10-20
"Nike’s stock? Just sell it, analyst says",2015-10-20
A big earnings problem just waiting round the corner for stocks,2015-10-21
"Skechers posts disappointing sales, shares plunge",2015-10-22
Back to the Future: Marty McFly could have gotten rich off these stocks,2015-10-22
"This is how Fidelity’s Danoff turned $10,000 into $217,541 in 25 years",2015-10-23
China’s abandonment of its one-child policy is good news for U.S. companies,2015-10-29
Alibaba challenged by JD.com on Singles Day,2015-11-03
Adidas raises sales outlook after profit rises 10%,2015-11-05
Here’s how to know if you work at an ‘authentic’ company,2015-11-05
China’s economy is a lot stronger than you think it is,2015-11-05
Why the TPP may quickly make your imported shoes duty-free,2015-11-05
Retailers feeling the heat from abnormally warm weather,2015-11-10
How to pick stocks that will outperform for the next 20 years,2015-11-10
U.S. stocks post largest weekly loss in months,2015-11-13
"David Tepper's Appaloosa slashes stakes in Apple and Google, and sells off Alibaba and Bank of America",2015-11-13
Nike slips 0.7% to top Dow laggards,2015-11-17
"Nike shares rally on $12 billion buyback plan, 14% dividend hike",2015-11-19
Nike plans 2-for-1 stock split,2015-11-19
"Nike shares swoosh up 4% on buyback, dividend, stock split",2015-11-19
"Nike shares surge on buyback, stock split, dividend hike",2015-11-19
"Nike unveils stock split, boosts dividend",2015-11-19
S&P 500 posts largest weekly gain in nearly a year,2015-11-20
Nike's 5.5% gain contributes 46 points to Dow's advance,2015-11-20
"Nike's stock surges 4.5% to pace Dow gainers after stock split, dividend hike late Thursday",2015-11-20
Here’s what the S&P 500 needs to see a 10% gain next year,2015-11-20
Nike shares up 4.1% in premarket trade,2015-11-20
Nike's stock surge is accounting for more than one-quarter of the Dow's gain,2015-11-20
"Income, spending data need to back economic recovery view",2015-11-22
It’s time to lighten the load on these 10 stocks,2015-11-24
Why some Volkswagen fans are shrugging off ‘dieselgate’,2015-11-27
Meet the men and women up for the title of ’World’s Best Soccer Player’,2015-11-30
Are there any bears left here?,2015-12-03
Nike signs lifetime endorsement deal with LeBron James,2015-12-07
The case for $20 oil is getting stronger by the day,2015-12-08
Emerging markets stocks get long-awaited ‘buy’ signal,2015-12-09
Adidas CEO: 2016 will be 'record year',2015-12-09
"Contrarians say it’s time to load up on ugly retailers like Macy’s, Wal-Mart",2015-12-11
"Amazon, Coach, Nike, TJX Companies are among Nomura’s 2016 top picks",2015-12-11
Nike stock price target raised to $145 from $143 at Susquehanna Financial,2015-12-14
Nike stock price target raised to $146 from $135 at Stifel Nicolaus,2015-12-15
Finding the next Nike,2015-12-18
Last-minute bargain-hunting may boost stocks in quiet holiday week,2015-12-20
"Nike shares rise on earnings beat, higher reported orders",2015-12-22
Nike shares rise 1% after hours,2015-12-22
Nike Q2 revenue $7.69 bln vs $7.38 bln year ago,2015-12-22
"Nike Q2 EPS 90c vs Street view of 86c, sales below Street",2015-12-22
Nike Q2 EPS 90c vs 74c year ago,2015-12-22
Nike stock price target raised to $155 from $150 at Macquarie Capital,2015-12-23
Nike stock price target raised to $134 from $126 at Credit Suisse,2015-12-23
Bulls ready to break out of the holiday quiet,2015-12-23
Nike's profit and revenue climb,2015-12-23
Nike stock price target raised to $152 from $145 at Susquehanna Financial,2015-12-23
Nike stock price target raised to $156 from $145 at D.A. Davidson,2015-12-23
Nike's stock jumps 3% premarket after Q2 results late Tuesday,2015-12-23
Dow ‘divisor’ change gives its stocks a little more influence,2015-12-24
"U.S. stocks close lower, weighed by energy stocks, falling oil",2015-12-28
"Amazon, Alphabet pegged as next Dow additions after Apple",2015-12-29
U.S. stocks end lower as oil slumps,2015-12-30
Apple set to underperform Dow and broader tech sector for 2015,2015-12-31
Go inside the new McDonald’s that offers asparagus topping on its burgers,2015-12-31
One way to try to beat the S&P in 2016,2015-12-31
"Lululemon stock boosted by new year upgrades, but analysts say risks remain",2016-01-04
Why your ‘buy’ list for stocks should include last year’s losers,2016-01-06
"For U.S. stocks, it’s a China in a bull shop",2016-01-08
Nike CEO Parker joins Walt Disney board,2016-01-11
Under Armour shares slide 8% on concerns company is losing market share,2016-01-11
Nike CEO Mark Parker joins Walt Disney board,2016-01-11
Showing the market decline in 5 charts,2016-01-14
Adidas's CEO change sends shares soaring,2016-01-18
China may be losing its leverage as a cheap source of labor,2016-01-19
NFL’s next Manning and Brady are already here,2016-01-22
Under Armour touts Steph Curry’s shoes as earnings beat estimates,2016-01-28
Under Armour results enjoy footwear boost,2016-01-28
Facebook and Amazon are the keys to understanding this market,2016-02-08
Goldman says buy these stocks if you think the Fed will adopt negative rates,2016-02-10
Adidas hires former Lululemon CEO as adviser,2016-02-17
Nike drops Pacquiao endorsement deal after anti-gay comments,2016-02-17
Nike’s Phil Knight explains why he gave Stanford $400 million,2016-02-24
"Nike shares lead Dow industrials gainers, up 1.6% in early trade",2016-02-25
Nike stock price target cut to $76 from $152 at Susquehanna Financial,2016-03-02
5 retail-stock landmines to dodge in 2016,2016-03-03
"Adidas to open 3,000 stores in China by 2020",2016-03-04
Cyber geeks are going to school to become less nerdy,2016-03-04
Under Armour affirms guidance after Sports Authority bankruptcy filing,2016-03-04
This market is doing the most bullish thing a market can do,2016-03-07
Maria Sharapova on failed drug test: ‘I made a huge mistake’,2016-03-08
"Maria Sharapova could lose millions of dollars as Nike, Porsche back off",2016-03-09
Nike shares off 0.7% at $59.41 in early trade to lead Dow laggards,2016-03-09
Here’s what you’re missing if you overlook this small part of the market,2016-03-10
Dow industrials close at 2016 high,2016-03-14
Maria Sharapova is doing everything right (after doing something so wrong),2016-03-16
"Nike is ready to make your self-lacing, Marty McFly shoe fantasies come true",2016-03-17
This is the big risk for stocks with the Fed’s ‘dovish tightening’,2016-03-17
These companies get the most bang for the buck with their buybacks,2016-03-18
U.S. stocks to take their cue from fading dollar,2016-03-19
Nike shares rise 2.6% to $64.60 to lead Dow gainers in early trade,2016-03-21
Nike stock price target raised to $72 from $67.50 at J.P. Morgan,2016-03-21
What to expect from Nike earnings,2016-03-22
This market is a whole new animal — how to not get marooned,2016-03-22
Nike shares down 2% after results,2016-03-22
Nike Inc. fiscal Q3 EPS 55 cents a share vs. consensus 48 cents,2016-03-22
"Nike 3Q rev. $8 billion, slightly under consensus $8.2 billion",2016-03-22
Nike shares down after mixed quarterly results,2016-03-22
Dow snaps 7-session advance after Brussels terror attack,2016-03-22
"Nike revenue, profit climb; shares slip",2016-03-22
U.S. stocks end lower as oil prices log largest drop in a month,2016-03-23
Nike’s stock bounces off lows after analysts rush to its defense,2016-03-23
Nike stock price target cut to $70 from $75 at Buckingham Research,2016-03-23
Nike shares sink 5% in early trade after company misses on sales,2016-03-23
S&P 500 erases 2016 gains as oil slump weighs,2016-03-23
Nike stock target cut to $75 from $150 at Barclays,2016-03-23
Nike's stock slumps 4.2% premarket after Q3 results late Tuesday,2016-03-23
"Terrorism is sadly so routine the market barely shrugs, but that could change",2016-03-23
Nike's stock price drop of $3.82 premarket could shave 26 points off the Dow,2016-03-23
Nike stock price target cut to $74 from $76 at Susquehanna Financial,2016-03-23
"Low inflation won’t wreck the market, but it could stop Donald Trump",2016-03-24
"U.S. stocks finish little-changed, snap 5-week winning streak",2016-03-24
Here’s why Under Armour stock is a slam dunk,2016-03-25
What’s missing from this market advance?,2016-03-28
Lululemon outlines long-term sales goals,2016-03-30
There are too many sporting goods stores and not enough customers,2016-04-07
Nike falls 0.5% at $60 in early trade to lead Dow decliners,2016-04-08
Warning: No volume behind 8-week Nasdaq advance,2016-04-11
Stocks cough up oil-fueled gains to end lower,2016-04-11
"Big banks, sponsors embroiled in U.S. soccer probe",2016-04-17
In focus: Bulls maintain their advantage,2016-04-20
What to watch for in Under Armour earnings,2016-04-20
Why Under Armour is a better investment than Nike,2016-04-27
"Nasdaq action is normal, with one notable exception",2016-05-02
Adidas plans to sell parts of its golf business,2016-05-04
These U.S. Olympians have extra motivation to go for the gold: They’re broke,2016-05-05
How to protect yourself as this bull market fizzles out,2016-05-11
This is how much dumb luck it takes to become a billionaire,2016-05-11
"U.S. stocks sell off, erase Tuesday’s rally",2016-05-11
"Soros Fund takes new stakes in Apple, Fitbit, Nike, Starbucks, and Yahoo",2016-05-16
"Soros Fund reveals stakes in Apple, Fitbit, Yahoo; trims stakes in Google, Facebook",2016-05-16
Nike may score sponsorship deal with Chelsea,2016-05-17
The wildly popular investment that says ‘Keep calm and carry on’,2016-05-18
"Nike shares lead Dow decliners, off 2% at $55.86",2016-05-20
This $999 body scanner may be the ultimate fitness-tracking tool,2016-05-21
These retailers are profiting off the ‘Amazon effect’,2016-05-23
"Fed speakers, data to take over as earnings slow to trickle",2016-05-23
